最新,#genre#
福建旅游,http://39.135.55.105:6610/PLTV/88888888/224/3221227190/index.m3u8?servicetype=1?zfud
福州综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227157/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8?zfud
福州影院,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8?zfud
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8?zfud
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8?zfud
厦门一套,http://39.135.55.7:6610/PLTV/88888888/224/3221226814/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
厦门一套,http://39.135.55.7:6610/PLTV/88888888/224/3221227185/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
厦门二套,http://39.135.55.7:6610/PLTV/88888888/224/3221226777/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
厦门三套,http://39.135.55.7:6610/PLTV/88888888/224/3221226760/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
厦门一套,http://39.135.55.105:6610/PLTV/88888888/224/3221226814/index.m3u8?servicetype=1?zfud
厦门二套,http://39.135.55.105:6610/PLTV/88888888/224/3221226777/index.m3u8?servicetype=1?zfud
厦门三套,http://39.135.55.105:6610/PLTV/88888888/224/3221226760/index.m3u8?servicetype=1?zfud
莆田新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227161/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
泉州新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227165/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
漳州新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227169/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
龙岩新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227200/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
龙岩新闻综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8?zfud
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8?zfud
龙岩公共频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8?zfud
龙岩公共频道,http://stream.lytv.net.cn/1/sd/live.m3u8?zfud
宁德新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227196/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
宁德新闻综合,http://live.nddst.com/NDTV1D/M/live.m3u8?zfud
宁德新闻综合,http://live.nddst.com/NDTV1D/playlist.m3u8?zfud
宁德公共频道,http://live.nddst.com/NDTV2D/M/live.m3u8?zfud
宁德公共频道,http://live.nddst.com/NDTV2D/playlist.m3u8?zfud
三明新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227173/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
三明新闻综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8?zfud
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8?zfud
平潭新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227218/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
南平新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227066/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
南平公共影院,http://39.135.55.7:6610/PLTV/88888888/224/3221226956/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud
大田二套,http://84y6jdxz.live2.danghongyun.com/live/hls/8a6db004318e4378b58d87f0414da77c/5a6c5d786f834df8a65b423af5851e6f.m3u8?zfud
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8?fujian
建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
泰宁新闻频道,https://p2.weizan.cn/2123201810/941522397962841708/live.m3u8?zfud
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
尤溪新闻综合,https://38269.hlsplay.aodianyun.com/tv_radio_38269/tv_channel_765.m3u8?auth_key=1649727377-0-0-59c482d267254919dfa920013d62cf2d?zfud
尤溪旅游宣传,https://38269.hlsplay.aodianyun.com/tv_radio_38269/tv_channel_767.m3u8?auth_key=1649727472-0-0-ae8cb4da9afde0779b018120231522b3?fujian
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
永泰综合,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8?fujian
德化新闻综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8?zfud
晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8?zfud
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8?zfud
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud



🐣🐣江西,#genre#
江西,http://39.135.32.24:6610/000000001000/1000000001000013731/1.m3u8?xtkg?zjiangxd
江西都市,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8?zjiangxd
江西都市,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225584/2/index.m3u8?fmt=ts2hls?zjiangxd
江西经济生活,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3.m3u8?zjiangxd
江西经济生活,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3_hd.m3u8?zjiangxd
江西经济生活,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225580/2/index.m3u8?fmt=ts2hls?zjiangxd
江西影旅游,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8?zjiangxd
江西影旅游,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225579/2/index.m3u8?fmt=ts2hls?zjiangxd
江西公共农业,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8?zjiangxd
江西公共农业,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225578/2/index.m3u8?fmt=ts2hls?zjiangxd
江西少儿家庭,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8?zjiangxd
江西少儿家庭,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls?zjiangxd
江西新闻,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8?zjiangxd
江西新闻,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225576/2/index.m3u8?fmt=ts2hls?zjiangxd
江西移动电视,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8?zjiangxd
江西陶瓷,http://39.135.55.7:6610/PLTV/88888888/224/3221227234/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zjiangxd
江西陶瓷,http://local.live.jxtvcn.com.cn/live-jxtv/tv_taoci.m3u8?zjiangxd
江西教育,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221226197/2/index.m3u8?fmt=ts2hls?zjiangxd
南昌新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221226223/index.m3u8?zjiangxd
南昌都市,http://39.135.138.58:18890/PLTV/88888888/224/3221226226/index.m3u8?zjiangxd
南昌资讯政法,http://39.135.138.58:18890/PLTV/88888888/224/3221226228/index.m3u8?zjiangxd
南昌公共,http://39.135.138.58:18890/PLTV/88888888/224/3221226231/index.m3u8?zjiangxd
新余新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd1.m3u8?zjiangxd
新余公共频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd2.m3u8?zjiangxd
新余教育频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd3.m3u8?zjiangxd
吉安新闻综合,http://stream.ijatv.com/jatv1/hd/live.m3u8?zjiangxd
吉安公共,http://stream.ijatv.com/jatv2/hd/live.m3u8?zjiangxd
九江新闻,http://39.135.138.58:18890/PLTV/88888888/224/3221225774/index.m3u8?zjiangxd
九江公共,http://39.135.138.58:18890/PLTV/88888888/224/3221225775/index.m3u8?jiangxi
上饶新闻综合,http://live.0793.tv/srtv1/sd/live.m3u8?zjiangxd
上饶公共,http://live.0793.tv/srtv2/sd/live.m3u8?zjiangxd
赣州新闻综合,http://pl1.cloud.dayang.com.cn/live/10062_nfeG7l.m3u8?zjiangxd
赣州公共频道,http://pl1.cloud.dayang.com.cn/live/10062_Naq1lu.m3u8?zjiangxd
赣州教育频道,http://pl1.cloud.dayang.com.cn/live/10062_ojZz8U.m3u8?zjiangxd
章贡综合频道,http://pl1.cloud.dayang.com.cn/live/10062_0FhO3l.m3u8?zjiangxd
崇义综合频道,http://live.mudu.tv/watch/52dbfz.m3u8?zjiangxd
定南综合频道,https://hwplay-hls.myun.tv/live/0e8a9o10.m3u8?zjiangxd
南康综合频道,http://hwplay-hls.myun.tv/live/0em6zval.m3u8?jiangxi
瑞金综合频道,http://live.mudu.tv/watch/u2udf0.m3u8?zjiangxd
信丰综合频道,https://hwplay-hls.myun.tv/live/loy679o0.m3u8?zjiangxd
鄱阳综合,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8?zjiangxd
广信区综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
余干综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yugan.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
铅山综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yanshan.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
玉山新闻综合,http://tv.yszc.com.cn/rmt/live.m3u8?zjiangxd
崇仁综合频道,http://live.mudu.tv/watch/23ejte.m3u8?zjiangxd
东乡区综合频道,http://live.mudu.tv/watch/hnkexb.m3u8?zjiangxd
广昌新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_guangchuangTV.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
靖安综合频道,http://p2.weizan.cn/1033266991/390440013668519726/live.m3u8?zjiangxd
万载综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_wanzai.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
分宜综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_fenyi_tv.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
吉州新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221225679/index.m3u8?jiangxi
永新电视一套,http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8?zjiangxd
井冈山综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jgs.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
都昌综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_duchang.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
庐山综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
彭泽综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_pengze.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
永修电视一套,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yongxiu.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}
莲花综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lianhua.m3u8;{User-Agent@Lavf/57.83.100?zjiangxd}

🍃🍃甘肃,#genre#
甘肃,http://39.135.32.10:6610/000000001000/SD-4000k-576P-gansustv/1.m3u8?IASHttpSessionId=OTT?zgand
甘肃经济,https://hls.gstv.com.cn/49048r/10iv1j.m3u8?zgand
甘肃都市,https://hls.gstv.com.cn/49048r/l54391.m3u8?zgand
甘肃少儿,http://39.134.32.102:6610/270000001111/1110000327/index.m3u8?IASHttpSessionId=OTT
甘肃公共应急,https://hls.gstv.com.cn/49048r/3t5xyc.m3u8?zgand
甘肃文化影院,https://hls.gstv.com.cn/49048r/w1l6d5.m3u8?zgand
甘肃移动电视,https://hls.gstv.com.cn/49048r/y72q36.m3u8?zgand
嘉峪关综合,http://39.134.32.102:6610/270000001111/1110000200/index.m3u8?IASHttpSessionId=OTT?zgand
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand
甘南综合,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8?zgand
甘南藏语,http://pili-live-hls.hfmt.net/gntv/gnzytv.m3u8?zgand
平凉新闻综合,http://39.134.32.102:6610/270000001111/1110000021/index.m3u8?IASHttpSessionId=OTT?zgand
平凉公共,http://39.134.32.102:6610/270000001111/1110000020/index.m3u8?IASHttpSessionId=OTT?zgand
酒泉综合,http://stream.gsjqtv.com/pd1/sd/live.m3u8?zgand
酒泉综合,http://39.134.32.102:6610/270000001111/1110000001/index.m3u8?IASHttpSessionId=OTT?zgand
酒泉公共,http://stream.gsjqtv.com/pd2/sd/live.m3u8?zgand
酒泉公共,http://39.134.32.102:6610/270000001111/1110000002/index.m3u8?IASHttpSessionId=OTT?zgand
敦煌综合,http://39.134.32.102:6610/270000001111/1110000028/index.m3u8?IASHttpSessionId=OTT?zgand
张掖新闻综合,http://39.134.32.102:6610/270000001111/1110000025/index.m3u8?IASHttpSessionId=OTT?zgand
张掖公共,http://39.134.32.102:6610/270000001111/1110000026/index.m3u8?IASHttpSessionId=OTT?zgand
天水新闻综合,http://39.134.32.102:6610/270000001111/1110000185/index.m3u8?IASHttpSessionId=OTT?zgand
天水公共,http://39.134.32.102:6610/270000001111/1110000186/index.m3u8?IASHttpSessionId=OTT?zgand
天水公,rtmp://61.178.129.74/live/c03;{User-Agent@0151?zgand}
金昌综合,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8?zgand
金昌综合,http://39.134.32.102:6610/270000001111/1110000194/index.m3u8?IASHttpSessionId=OTT?zgand
陇南新闻综合,http://live.lnsbigdata.cn/tv/3d2e3db8eea4b52ea1f09f98fa626397.m3u8?zgand
临夏州综合,http://39.134.32.102:6610/270000001111/1110000191/index.m3u8?IASHttpSessionId=OTT?zgand
临夏州公共,http://39.134.32.102:6610/270000001111/1110000192/index.m3u8?IASHttpSessionId=OTT?zgand
武威新闻,http://39.134.32.102:6610/270000001111/1110000174/index.m3u8?IASHttpSessionId=OTT?zgand
武威凉州,http://39.134.32.102:6610/270000001111/1110000173/index.m3u8?IASHttpSessionId=OTT?zgand
定西综合,https://play.kankanlive.com/live/1645679947087932.m3u8?zgand
定西公共,https://play.kankanlive.com/live/1645680054929933.m3u8?zgand
皋兰综合,http://39.134.32.102:6610/270000001111/1110000199/index.m3u8?IASHttpSessionId=OTT?zgand
会宁综合,https://p2.weizan.cn/419307/577613453950840327/live.m3u8?zgand
景泰综合,http://39.134.32.102:6610/270000001111/1110000132/index.m3u8?IASHttpSessionId=OTT?zgand
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8?zgand
靖远综合,http://39.134.32.102:6610/270000001111/1110000183/index.m3u8?IASHttpSessionId=OTT?zgand
漳县新闻综合,http://39.134.32.102:6610/270000001111/1110000011/index.m3u8?IASHttpSessionId=OTT?zgand
成县综合,http://39.134.32.102:6610/270000001111/1110000019/index.m3u8?IASHttpSessionId=OTT?zgand
民乐新闻,http://39.134.32.102:6610/270000001111/1110000023/index.m3u8?IASHttpSessionId=OTT?zgand
肃北综合,http://39.134.32.102:6610/270000001111/1110000017/index.m3u8?IASHttpSessionId=OTT?zgand
临洮综合,https://play.kankanlive.com/live/1638428318510977.m3u8?zgand
临洮综合,http://39.134.32.102:6610/270000001111/1110000139/index.m3u8?IASHttpSessionId=OTT?zgand
玉门综合,rtmp://live.yumentv.cn:12345/live/room10;{User-Agent@0151?zgand}
玉门综,http://39.134.32.102:6610/270000001111/1110000125/index.m3u8?IASHttpSessionId=OTT?zgand
金川综合,http://39.134.32.102:6610/270000001111/1110000181/index.m3u8?IASHttpSessionId=OTT?zgand
金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8?zgand
永昌综合,http://39.134.32.102:6610/270000001111/1110000178/index.m3u8?IASHttpSessionId=OTT?zgand
庆城综合,http://39.134.32.102:6610/270000001111/1110000156/index.m3u8?IASHttpSessionId=OTT?zgand
陇西综合,http://39.134.32.102:6610/270000001111/1110000177/index.m3u8?IASHttpSessionId=OTT?zgand
岷县综合,http://play.kankanlive.com/live/1614311581479927.m3u8?zgand
岷县综合,http://39.134.32.102:6610/270000001111/1110000130/index.m3u8?IASHttpSessionId=OTT?zgand
通渭综合,https://play.kankanlive.com/live/1629944062210970.m3u8?zgand
渭源新闻,http://p2bj.weizan.cn/1334496652/224253674017686826/live.m3u8?zgand
迭部综合,http://39.134.32.102:6610/270000001111/1110000154/index.m3u8?IASHttpSessionId=OTT?zgand
碌曲综合,http://39.134.32.102:6610/270000001111/1110000198/index.m3u8?IASHttpSessionId=OTT?zgand
碌曲综合,http://pili-live-hls.hfmt.net/gntv/lqtv.m3u8?zgand
临潭综合,http://pili-live-hls.hfmt.net/gntv/lttv.m3u8?zgand
玛曲综合,http://39.134.32.102:6610/270000001111/1110000165/zgand.m3u8?IASHttpSessionId=OTT?gansu
玛曲综合,http://pili-live-hls.hfmt.net/gntv/mqtv.m3u8?gansu
夏河综合,http://pili-live-hls.hfmt.net/gntv/xhtv.m3u8?zgand
卓尼综合,http://pili-live-hls.hfmt.net/gntv/zntv.m3u8?zgand
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand
舟曲新闻,http://39.134.32.102:6610/270000001111/1110000169/index.m3u8?IASHttpSessionId=OTT?zgand
瓜州综合,http://39.134.32.102:6610/270000001111/1110000027/index.m3u8?IASHttpSessionId=OTT?zgand
金塔综合,http://39.134.32.102:6610/270000001111/1110000124/index.m3u8?IASHttpSessionId=OTT?zgand
肃州综合,http://39.134.32.102:6610/270000001111/1110000123/index.m3u8?IASHttpSessionId=OTT?zgand
徽县综合,http://39.134.32.102:6610/270000001111/1110000015/index.m3u8?IASHttpSessionId=OTT?zgand
礼县综合,https://play.kankanlive.com/live/1621416463200961.m3u8?zgand
武都综合,http://39.134.32.102:6610/270000001111/1110000012/index.m3u8?IASHttpSessionId=OTT?zgand
西和综合,http://39.134.32.102:6610/270000001111/1110000137/index.m3u8?IASHttpSessionId=OTT?zgand
西和综合,https://play.kankanlive.com/live/1626051451895935.m3u8?zgand
临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8?zgand
临夏市电视台,http://39.134.32.102:6610/270000001111/1110000190/index.m3u8?IASHttpSessionId=OTT?zgand
永靖综合,http://39.134.32.102:6610/270000001111/1110000151/index.m3u8?IASHttpSessionId=OTT?zgand
崇信综合,http://39.134.32.102:6610/270000001111/1110000179/index.m3u8?IASHttpSessionId=OTT?zgand
华亭综合,http://39.134.32.102:6610/270000001111/1110000148/index.m3u8?IASHttpSessionId=OTT?zgand
泾川综合,http://39.134.32.102:6610/270000001111/1110000143/index.m3u8?IASHttpSessionId=OTT?zgand
静宁综合,http://39.134.32.102:6610/270000001111/1110000147/index.m3u8?IASHttpSessionId=OTT?zgand
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
崆峒综,rtmp://125.74.200.110:10085/hls/001;{User-Agent@0151?zgand}
灵台综合,http://39.134.32.102:6610/270000001111/1110000145/index.m3u8?IASHttpSessionId=OTT?zgand
华池综合,http://39.134.32.102:6610/270000001111/1110000158/index.m3u8?IASHttpSessionId=OTT?zgand
合水综合,http://39.134.32.102:6610/270000001111/1110000166/index.m3u8?IASHttpSessionId=OTT?zgand
环县综合,http://39.134.32.102:6610/270000001111/1110000180/index.m3u8?IASHttpSessionId=OTT?zgand
宁县综合,http://39.134.32.102:6610/270000001111/1110000157/index.m3u8?IASHttpSessionId=OTT?zgand
西峰综合,http://pili-live-hls.luan2.hfmt.net/luan2/xifeng/123456.m3u8?sign=42fc481c0e08a5d119b824fff5b1b599&t=65be08bc?zgand
西峰综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/xifeng/123456.m3u8?zgand
西峰综合,http://39.134.32.102:6610/270000001111/1110000160/index.m3u8?IASHttpSessionId=OTT?zgand
正宁综合,http://39.134.32.102:6610/270000001111/1110000184/index.m3u8?IASHttpSessionId=OTT?zgand
镇原综合,http://39.134.32.102:6610/270000001111/1110000161/index.m3u8?IASHttpSessionId=OTT?zgand
秦安综合,http://39.134.32.102:6610/270000001111/1110000189/index.m3u8?IASHttpSessionId=OTT?zgand
武山综合,http://39.134.32.102:6610/270000001111/1110000170/index.m3u8?IASHttpSessionId=OTT?zgand
民勤综合,http://39.134.32.102:6610/270000001111/1110000150/index.m3u8?IASHttpSessionId=OTT?zgand
天祝综合,http://39.134.32.102:6610/270000001111/1110000144/index.m3u8?IASHttpSessionId=OTT?zgand
高台综合,http://39.134.32.102:6610/270000001111/1110000146/index.m3u8?IASHttpSessionId=OTT?zgand
阿克塞综合,http://39.134.32.102:6610/270000001111/1110000018/index.m3u8?IASHttpSessionId=OTT?zgand
积石山综合,http://39.134.32.102:6610/270000001111/1110000152/index.m3u8?IASHttpSessionId=OTT?zgand

💐💐云南,#genre#
云南,http://39.135.55.105:6610/PLTV/88888888/224/3221227181/index.m3u8?servicetype=1?zyund
云南生活资讯,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/HD-3600k-1080P-yunnan4/1.m3u8;{User-Agent@0151?zyund}
云南都市,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntv2/1.m3u8;{User-Agent@0151?zyund}
云南娱乐,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntv3/1.m3u8;{User-Agent@0151?zyund}
云南生活资,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-720P-yntv4/1.m3u8;{User-Agent@0151?zyund}
云南影院,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-720P-yntv5/1.m3u8;{User-Agent@0151?zyund}
云南公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntv6/1.m3u8;{User-Agent@0151?zyund}
云南少儿,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntvshaoer/1.m3u8;{User-Agent@0151?zyund}
云南澜湄国际,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntvguoji/1.m3u8;{User-Agent@0151?zyund}
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flv?zyund
昆明新闻综,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/ynkmtv1/1.m3u8;{User-Agent@0151?zyund}
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明新闻综合,http://live.ynbit.com/hls/km-1/index.m3u8?zyund
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8?zyund
昆明经济生活,http://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv?zyund
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8?zyund
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv?zyund
昆明影综艺,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/ynkmtv5/1.m3u8;{User-Agent@0151?zyund}
昆明影综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8?zyund
昆明影综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv?zyund
昆明共,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/ynkmtv6/1.m3u8;{User-Agent@0151?zyund}
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8?zyund
昆明公共,http://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv?zyund
昆明教育,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynkunmingjy/1.m3u8;{User-Agent@0151?zyund}
昆明教,https://pili-live-hdl-kmjy.tianma3600.com/kmjy/kmjy.m3u8?zyund
玉溪综合,http://live.ynbit.com/hls/yx-1/index.m3u8?zyund
玉溪综合,http://hwzbout.yunshicloud.com/r5fc3f/3l9g1m.m3u8?zyund
昭通一套,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-zhaotong1/1.m3u8;{User-Agent@0151?zyund}
昭通二套,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-zhaotong2/1.m3u8;{User-Agent@0151?zyund}
楚雄综合,http://live.ynbit.com/hls/cx-1/index.m3u8?zyund
德宏新闻综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/yndhtv1/1.m3u8;{User-Agent@0151?zyund}
德宏新闻综合,http://hw-play.lezhibo.com/live/0c86d6ff906e424fb4457a4806f645ea.m3u8?zyund
德宏新闻综合,http://live.ynbit.com/hls/dh-1/index.m3u8?zyund
德宏公共民语,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/yndhtv2/1.m3u8;{User-Agent@0151?zyund}
德宏公共民语,http://hw-play.lezhibo.com/live/0e0bf436ed2847eaa7083a11c185f221.m3u8?zyund
红河州新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhonghe1/1.m3u8;{User-Agent@0151?zyund}
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv?zyund
红河州新闻综合,http://live.ynbit.com/hls/hh-1/index.m3u8?zyund
红河州公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhonghe2/1.m3u8;{User-Agent@0151?zyund}
红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
文山州新闻综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynwenshanzh/1.m3u8;{User-Agent@0151?zyund}
文山州新闻综合,http://live.ynbit.com/hls/ws-1/index.m3u8?zyund
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
文山州公共,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynwenshangg/1.m3u8;{User-Agent@0151?zyund}
文山州公共,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
普洱新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynpuer1/1.m3u8;{User-Agent@0151?zyund}
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8?zyund
普洱新闻综合,rtmp://tv.pebtv.cn:1936/channerllive/ch1?zyund
普洱公共频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynpuer2/1.m3u8;{User-Agent@0151?zyund}
